Datetime,Open,High,Low,Close,Adj Close,Volume
2024-07-03 22:17:00+00:00,60162.140625,60162.140625,60162.140625,60162.140625,60162.140625,15460352
2024-07-03 22:18:00+00:00,60161.4375,60161.4375,60161.4375,60161.4375,60161.4375,0
2024-07-03 22:19:00+00:00,60141.51171875,60141.51171875,60141.51171875,60141.51171875,60141.51171875,1536000
2024-07-03 22:20:00+00:00,60146.890625,60146.890625,60146.890625,60146.890625,60146.890625,12605440
2024-07-03 22:21:00+00:00,60149.375,60149.375,60149.375,60149.375,60149.375,0
2024-07-03 22:23:00+00:00,60116.125,60116.125,60116.125,60116.125,60116.125,4679680
2024-07-03 22:24:00+00:00,60151.10546875,60151.10546875,60151.10546875,60151.10546875,60151.10546875,19367936
2024-07-03 22:25:00+00:00,60154.9609375,60154.9609375,60154.9609375,60154.9609375,60154.9609375,2514944
2024-07-03 22:27:00+00:00,60152.4375,60152.4375,60152.4375,60152.4375,60152.4375,5666816
2024-07-03 22:29:00+00:00,60211.90625,60211.90625,60211.90625,60211.90625,60211.90625,8015872
2024-07-03 22:30:00+00:00,60211.375,60211.375,60211.375,60211.375,60211.375,4186112
2024-07-03 22:31:00+00:00,60210.63671875,60210.63671875,60210.63671875,60210.63671875,60210.63671875,5431296
2024-07-03 22:32:00+00:00,60208.0078125,60208.0078125,60208.0078125,60208.0078125,60208.0078125,12656640
2024-07-03 22:33:00+00:00,60209.62109375,60209.62109375,60209.62109375,60209.62109375,60209.62109375,0
2024-07-03 22:36:00+00:00,60227.3515625,60227.3515625,60227.3515625,60227.3515625,60227.3515625,0
2024-07-03 22:37:00+00:00,60249.32421875,60249.32421875,60249.32421875,60249.32421875,60249.32421875,2091008
2024-07-03 22:39:00+00:00,60245.4140625,60245.4140625,60245.4140625,60245.4140625,60245.4140625,10377216
2024-07-03 22:40:00+00:00,60246.984375,60246.984375,60246.984375,60246.984375,60246.984375,0
2024-07-03 22:41:00+00:00,60249.16796875,60249.16796875,60249.16796875,60249.16796875,60249.16796875,0
2024-07-03 22:42:00+00:00,60251.421875,60251.421875,60251.421875,60251.421875,60251.421875,231424
2024-07-03 22:43:00+00:00,60249.26171875,60249.26171875,60249.26171875,60249.26171875,60249.26171875,628736
2024-07-03 22:44:00+00:00,60253.5859375,60253.5859375,60253.5859375,60253.5859375,60253.5859375,0
2024-07-03 22:45:00+00:00,60281.125,60281.125,60281.125,60281.125,60281.125,0
2024-07-03 22:46:00+00:00,60286.20703125,60286.20703125,60286.20703125,60286.20703125,60286.20703125,1449984
2024-07-03 22:48:00+00:00,60266.7421875,60266.7421875,60266.7421875,60266.7421875,60266.7421875,14870528
2024-07-03 22:49:00+00:00,60272.60546875,60272.60546875,60272.60546875,60272.60546875,60272.60546875,2467840
2024-07-03 22:51:00+00:00,60282.421875,60282.421875,60282.421875,60282.421875,60282.421875,12957696
2024-07-03 22:52:00+00:00,60274.890625,60274.890625,60274.890625,60274.890625,60274.890625,0
2024-07-03 22:53:00+00:00,60265.890625,60265.890625,60265.890625,60265.890625,60265.890625,3590144
2024-07-03 22:54:00+00:00,60271.4375,60271.4375,60271.4375,60271.4375,60271.4375,1193984
2024-07-03 22:55:00+00:00,60240.07421875,60240.07421875,60240.07421875,60240.07421875,60240.07421875,1228800
2024-07-03 22:56:00+00:00,60245.68359375,60245.68359375,60245.68359375,60245.68359375,60245.68359375,18923520
2024-07-03 22:57:00+00:00,60246.859375,60246.859375,60246.859375,60246.859375,60246.859375,290816
2024-07-03 22:59:00+00:00,60260.23046875,60260.23046875,60260.23046875,60260.23046875,60260.23046875,12392448
2024-07-03 23:00:00+00:00,60253.5625,60253.5625,60253.5625,60253.5625,60253.5625,1521664
2024-07-03 23:02:00+00:00,60287.89453125,60287.89453125,60287.89453125,60287.89453125,60287.89453125,3665920
2024-07-03 23:03:00+00:00,60268.06640625,60268.06640625,60268.06640625,60268.06640625,60268.06640625,1402880
2024-07-03 23:04:00+00:00,60263.07421875,60263.07421875,60263.07421875,60263.07421875,60263.07421875,1464320
2024-07-03 23:05:00+00:00,60240.85546875,60240.85546875,60240.85546875,60240.85546875,60240.85546875,0
2024-07-03 23:06:00+00:00,60243.078125,60243.078125,60243.078125,60243.078125,60243.078125,0
2024-07-03 23:07:00+00:00,60229.5546875,60229.5546875,60229.5546875,60229.5546875,60229.5546875,5390336
2024-07-03 23:08:00+00:00,60231.625,60231.625,60231.625,60231.625,60231.625,6277120
2024-07-03 23:09:00+00:00,60243.40625,60243.40625,60243.40625,60243.40625,60243.40625,0
2024-07-03 23:10:00+00:00,60252.0234375,60252.0234375,60252.0234375,60252.0234375,60252.0234375,5746688
2024-07-03 23:12:00+00:00,60256.9453125,60256.9453125,60256.9453125,60256.9453125,60256.9453125,4990976
2024-07-03 23:13:00+00:00,60256.796875,60256.796875,60256.796875,60256.796875,60256.796875,6981632
2024-07-03 23:15:00+00:00,60271.109375,60271.109375,60271.109375,60271.109375,60271.109375,0
2024-07-03 23:16:00+00:00,60268.9609375,60268.9609375,60268.9609375,60268.9609375,60268.9609375,28387328
2024-07-03 23:17:00+00:00,60284.1875,60284.1875,60284.1875,60284.1875,60284.1875,0
2024-07-03 23:18:00+00:00,60286.265625,60286.265625,60286.265625,60286.265625,60286.265625,2033664
2024-07-03 23:19:00+00:00,60271.84765625,60271.84765625,60271.84765625,60271.84765625,60271.84765625,0
2024-07-03 23:20:00+00:00,60270.296875,60270.296875,60270.296875,60270.296875,60270.296875,57704448
2024-07-03 23:21:00+00:00,60256.9375,60256.9375,60256.9375,60256.9375,60256.9375,2766848
2024-07-03 23:22:00+00:00,60258.640625,60258.640625,60258.640625,60258.640625,60258.640625,10586112
2024-07-03 23:24:00+00:00,60264.2890625,60264.2890625,60264.2890625,60264.2890625,60264.2890625,0
2024-07-03 23:26:00+00:00,60281.8359375,60281.8359375,60281.8359375,60281.8359375,60281.8359375,8302592
2024-07-03 23:27:00+00:00,60282.45703125,60282.45703125,60282.45703125,60282.45703125,60282.45703125,0
2024-07-03 23:28:00+00:00,60267.44921875,60267.44921875,60267.44921875,60267.44921875,60267.44921875,0
2024-07-03 23:29:00+00:00,60271.98828125,60271.98828125,60271.98828125,60271.98828125,60271.98828125,0
2024-07-03 23:30:00+00:00,60284.50390625,60284.50390625,60284.50390625,60284.50390625,60284.50390625,0
2024-07-03 23:31:00+00:00,60268.3828125,60268.3828125,60268.3828125,60268.3828125,60268.3828125,3272704
2024-07-03 23:32:00+00:00,60254.53125,60254.53125,60254.53125,60254.53125,60254.53125,8943616
2024-07-03 23:33:00+00:00,60220.83984375,60220.83984375,60220.83984375,60220.83984375,60220.83984375,1323008
2024-07-03 23:35:00+00:00,60217.57421875,60217.57421875,60217.57421875,60217.57421875,60217.57421875,13432832
2024-07-03 23:36:00+00:00,60214.44140625,60214.44140625,60214.44140625,60214.44140625,60214.44140625,3581952
2024-07-03 23:37:00+00:00,60211.328125,60211.328125,60211.328125,60211.328125,60211.328125,0
2024-07-03 23:39:00+00:00,60206.53125,60206.53125,60206.53125,60206.53125,60206.53125,0
2024-07-03 23:40:00+00:00,60216.1953125,60216.1953125,60216.1953125,60216.1953125,60216.1953125,9897984
2024-07-03 23:41:00+00:00,60220.72265625,60220.72265625,60220.72265625,60220.72265625,60220.72265625,1150976
2024-07-03 23:42:00+00:00,60211.4765625,60211.4765625,60211.4765625,60211.4765625,60211.4765625,618496
2024-07-03 23:44:00+00:00,60177.8515625,60177.8515625,60177.8515625,60177.8515625,60177.8515625,27580416
2024-07-03 23:45:00+00:00,60188.64453125,60188.64453125,60188.64453125,60188.64453125,60188.64453125,339968
2024-07-03 23:46:00+00:00,60187.67578125,60187.67578125,60187.67578125,60187.67578125,60187.67578125,14112768
2024-07-03 23:48:00+00:00,60189.1171875,60189.1171875,60189.1171875,60189.1171875,60189.1171875,0
2024-07-03 23:49:00+00:00,60199.75,60199.75,60199.75,60199.75,60199.75,28977152
2024-07-03 23:51:00+00:00,60211.015625,60211.015625,60211.015625,60211.015625,60211.015625,0
2024-07-03 23:52:00+00:00,60225.625,60225.625,60225.625,60225.625,60225.625,1042432
2024-07-03 23:53:00+00:00,60224.09765625,60224.09765625,60224.09765625,60224.09765625,60224.09765625,1214464
2024-07-03 23:54:00+00:00,60234.92578125,60234.92578125,60234.92578125,60234.92578125,60234.92578125,2588672
2024-07-03 23:55:00+00:00,60237.36328125,60237.36328125,60237.36328125,60237.36328125,60237.36328125,0
2024-07-03 23:56:00+00:00,60232.046875,60232.046875,60232.046875,60232.046875,60232.046875,2902016
2024-07-03 23:57:00+00:00,60226.25,60226.25,60226.25,60226.25,60226.25,1112064
2024-07-04 00:00:00+00:00,60147.13671875,60147.13671875,60147.13671875,60147.13671875,60147.13671875,0
2024-07-04 00:02:00+00:00,60205.37109375,60205.37109375,60205.37109375,60205.37109375,60205.37109375,0
2024-07-04 00:03:00+00:00,60198.01171875,60198.01171875,60198.01171875,60198.01171875,60198.01171875,4896768
2024-07-04 00:04:00+00:00,60172.625,60172.625,60172.625,60172.625,60172.625,10459136
2024-07-04 00:05:00+00:00,60177.8828125,60177.8828125,60177.8828125,60177.8828125,60177.8828125,0
2024-07-04 00:06:00+00:00,60174.55859375,60174.55859375,60174.55859375,60174.55859375,60174.55859375,14870528
2024-07-04 00:09:00+00:00,60191.47265625,60191.47265625,60191.47265625,60191.47265625,60191.47265625,41961472
2024-07-04 00:12:00+00:00,60239.67578125,60239.67578125,60239.67578125,60239.67578125,60239.67578125,14188544
2024-07-04 00:13:00+00:00,60228.96875,60228.96875,60228.96875,60228.96875,60228.96875,192512
2024-07-04 00:15:00+00:00,60221.1953125,60221.1953125,60221.1953125,60221.1953125,60221.1953125,4896768
2024-07-04 00:16:00+00:00,60245.09375,60245.09375,60245.09375,60245.09375,60245.09375,0
2024-07-04 00:17:00+00:00,60296.26953125,60296.26953125,60296.26953125,60296.26953125,60296.26953125,13635584
2024-07-04 00:18:00+00:00,60313.390625,60313.390625,60313.390625,60313.390625,60313.390625,3743744
2024-07-04 00:19:00+00:00,60326.03515625,60326.03515625,60326.03515625,60326.03515625,60326.03515625,1503232
2024-07-04 00:20:00+00:00,60317.94140625,60317.94140625,60317.94140625,60317.94140625,60317.94140625,23715840
2024-07-04 00:21:00+00:00,60332.08203125,60332.08203125,60332.08203125,60332.08203125,60332.08203125,1343488
2024-07-04 00:23:00+00:00,60324.7578125,60324.7578125,60324.7578125,60324.7578125,60324.7578125,31756288
2024-07-04 00:24:00+00:00,60310.73828125,60310.73828125,60310.73828125,60310.73828125,60310.73828125,2605056
2024-07-04 00:26:00+00:00,60309.1953125,60309.1953125,60309.1953125,60309.1953125,60309.1953125,24125440
2024-07-04 00:27:00+00:00,60318.3671875,60318.3671875,60318.3671875,60318.3671875,60318.3671875,0
2024-07-04 00:28:00+00:00,60316.46875,60316.46875,60316.46875,60316.46875,60316.46875,5552128
2024-07-04 00:29:00+00:00,60302.3046875,60302.3046875,60302.3046875,60302.3046875,60302.3046875,608256
2024-07-04 00:30:00+00:00,60300.36328125,60300.36328125,60300.36328125,60300.36328125,60300.36328125,8718336
2024-07-04 00:31:00+00:00,60301.3125,60301.3125,60301.3125,60301.3125,60301.3125,0
2024-07-04 00:32:00+00:00,60294.16796875,60294.16796875,60294.16796875,60294.16796875,60294.16796875,2541568
2024-07-04 00:33:00+00:00,60302.43359375,60302.43359375,60302.43359375,60302.43359375,60302.43359375,9299968
2024-07-04 00:36:00+00:00,60351.19921875,60351.19921875,60351.19921875,60351.19921875,60351.19921875,10848256
2024-07-04 00:37:00+00:00,60358.24609375,60358.24609375,60358.24609375,60358.24609375,60358.24609375,1679360
2024-07-04 00:39:00+00:00,60350.703125,60350.703125,60350.703125,60350.703125,60350.703125,17414144
2024-07-04 00:40:00+00:00,60376.234375,60376.234375,60376.234375,60376.234375,60376.234375,2080768
2024-07-04 00:41:00+00:00,60388.5078125,60388.5078125,60388.5078125,60388.5078125,60388.5078125,7104512
2024-07-04 00:42:00+00:00,60399.67578125,60399.67578125,60399.67578125,60399.67578125,60399.67578125,10598400
2024-07-04 00:44:00+00:00,60361.9453125,60361.9453125,60361.9453125,60361.9453125,60361.9453125,20838400
2024-07-04 00:45:00+00:00,60364.40625,60364.40625,60364.40625,60364.40625,60364.40625,1368064
2024-07-04 00:46:00+00:00,60365.01171875,60365.01171875,60365.01171875,60365.01171875,60365.01171875,0
2024-07-04 00:48:00+00:00,60367.92578125,60367.92578125,60367.92578125,60367.92578125,60367.92578125,20819968
2024-07-04 00:49:00+00:00,60366.81640625,60366.81640625,60366.81640625,60366.81640625,60366.81640625,8869888
2024-07-04 00:51:00+00:00,60375.5078125,60375.5078125,60375.5078125,60375.5078125,60375.5078125,13942784
2024-07-04 00:52:00+00:00,60377.77734375,60377.77734375,60377.77734375,60377.77734375,60377.77734375,13232128
2024-07-04 00:53:00+00:00,60365.109375,60365.109375,60365.109375,60365.109375,60365.109375,0
2024-07-04 00:54:00+00:00,60355.9453125,60355.9453125,60355.9453125,60355.9453125,60355.9453125,0
2024-07-04 00:55:00+00:00,60352.11328125,60352.11328125,60352.11328125,60352.11328125,60352.11328125,2953216
2024-07-04 00:56:00+00:00,60349.45703125,60349.45703125,60349.45703125,60349.45703125,60349.45703125,0
2024-07-04 00:57:00+00:00,60356.4765625,60356.4765625,60356.4765625,60356.4765625,60356.4765625,0
2024-07-04 00:59:00+00:00,60359.23828125,60359.23828125,60359.23828125,60359.23828125,60359.23828125,0
2024-07-04 01:00:00+00:00,60359.9765625,60359.9765625,60359.9765625,60359.9765625,60359.9765625,0
2024-07-04 01:03:00+00:00,60390.515625,60390.515625,60390.515625,60390.515625,60390.515625,0
2024-07-04 01:04:00+00:00,60398.53515625,60398.53515625,60398.53515625,60398.53515625,60398.53515625,3471360
2024-07-04 01:05:00+00:00,60396.890625,60396.890625,60396.890625,60396.890625,60396.890625,14262272
2024-07-04 01:06:00+00:00,60382.24609375,60382.24609375,60382.24609375,60382.24609375,60382.24609375,0
2024-07-04 01:07:00+00:00,60334.77734375,60334.77734375,60334.77734375,60334.77734375,60334.77734375,0
2024-07-04 01:08:00+00:00,60274.64453125,60274.64453125,60274.64453125,60274.64453125,60274.64453125,0
2024-07-04 01:09:00+00:00,60262.55859375,60262.55859375,60262.55859375,60262.55859375,60262.55859375,0
2024-07-04 01:10:00+00:00,60214.92578125,60214.92578125,60214.92578125,60214.92578125,60214.92578125,0
2024-07-04 01:12:00+00:00,60171.2265625,60171.2265625,60171.2265625,60171.2265625,60171.2265625,0
2024-07-04 01:14:00+00:00,60108.9296875,60108.9296875,60108.9296875,60108.9296875,60108.9296875,24072192
2024-07-04 01:15:00+00:00,60062.19140625,60062.19140625,60062.19140625,60062.19140625,60062.19140625,6289408
2024-07-04 01:16:00+00:00,59940.96484375,59940.96484375,59940.96484375,59940.96484375,59940.96484375,21301248
2024-07-04 01:17:00+00:00,59929.09765625,59929.09765625,59929.09765625,59929.09765625,59929.09765625,4290560
2024-07-04 01:18:00+00:00,59997.5859375,59997.5859375,59997.5859375,59997.5859375,59997.5859375,21256192
2024-07-04 01:19:00+00:00,60089.75390625,60089.75390625,60089.75390625,60089.75390625,60089.75390625,11401216
2024-07-04 01:20:00+00:00,60097.67578125,60097.67578125,60097.67578125,60097.67578125,60097.67578125,74127360
2024-07-04 01:21:00+00:00,60132.76171875,60132.76171875,60132.76171875,60132.76171875,60132.76171875,8953856
2024-07-04 01:23:00+00:00,60115.83984375,60115.83984375,60115.83984375,60115.83984375,60115.83984375,107663360
2024-07-04 01:24:00+00:00,60090.6875,60090.6875,60090.6875,60090.6875,60090.6875,0
2024-07-04 01:25:00+00:00,60146.6484375,60146.6484375,60146.6484375,60146.6484375,60146.6484375,5779456
2024-07-04 01:27:00+00:00,60218.26171875,60218.26171875,60218.26171875,60218.26171875,60218.26171875,23459840
2024-07-04 01:29:00+00:00,60172.765625,60172.765625,60172.765625,60172.765625,60172.765625,22798336
2024-07-04 01:30:00+00:00,60183.97265625,60183.97265625,60183.97265625,60183.97265625,60183.97265625,1366016
2024-07-04 01:31:00+00:00,60139.32421875,60139.32421875,60139.32421875,60139.32421875,60139.32421875,7940096
2024-07-04 01:32:00+00:00,60115.98046875,60115.98046875,60115.98046875,60115.98046875,60115.98046875,10412032
2024-07-04 01:33:00+00:00,60102.2890625,60102.2890625,60102.2890625,60102.2890625,60102.2890625,7153664
2024-07-04 01:35:00+00:00,59780.1953125,59780.1953125,59780.1953125,59780.1953125,59780.1953125,0
2024-07-04 01:36:00+00:00,59845.37109375,59845.37109375,59845.37109375,59845.37109375,59845.37109375,9015296
2024-07-04 01:38:00+00:00,59865.3984375,59865.3984375,59865.3984375,59865.3984375,59865.3984375,27117568
2024-07-04 01:39:00+00:00,59716.1328125,59716.1328125,59716.1328125,59716.1328125,59716.1328125,58812416
2024-07-04 01:40:00+00:00,59831.265625,59831.265625,59831.265625,59831.265625,59831.265625,11468800
2024-07-04 01:42:00+00:00,59799.14453125,59799.14453125,59799.14453125,59799.14453125,59799.14453125,97103872
2024-07-04 01:43:00+00:00,59731.3671875,59731.3671875,59731.3671875,59731.3671875,59731.3671875,10156032
2024-07-04 01:44:00+00:00,59386.03125,59386.03125,59386.03125,59386.03125,59386.03125,96638976
2024-07-04 01:45:00+00:00,59536.2265625,59536.2265625,59536.2265625,59536.2265625,59536.2265625,68814848
2024-07-04 01:48:00+00:00,59339.8203125,59339.8203125,59339.8203125,59339.8203125,59339.8203125,257325056
2024-07-04 01:50:00+00:00,59212.5390625,59212.5390625,59212.5390625,59212.5390625,59212.5390625,133275648
2024-07-04 01:51:00+00:00,59244.984375,59244.984375,59244.984375,59244.984375,59244.984375,27410432
2024-07-04 01:52:00+00:00,59140.34765625,59140.34765625,59140.34765625,59140.34765625,59140.34765625,20981760
2024-07-04 01:53:00+00:00,59198.20703125,59198.20703125,59198.20703125,59198.20703125,59198.20703125,177575936
2024-07-04 01:54:00+00:00,59059.13671875,59059.13671875,59059.13671875,59059.13671875,59059.13671875,6344704
2024-07-04 01:55:00+00:00,58882.9140625,58882.9140625,58882.9140625,58882.9140625,58882.9140625,41457664
2024-07-04 01:56:00+00:00,58774.1328125,58774.1328125,58774.1328125,58774.1328125,58774.1328125,42278912
2024-07-04 01:57:00+00:00,58564.98046875,58564.98046875,58564.98046875,58564.98046875,58564.98046875,30210048
2024-07-04 01:58:00+00:00,58633.15234375,58633.15234375,58633.15234375,58633.15234375,58633.15234375,7092224
2024-07-04 02:00:00+00:00,58544.546875,58544.546875,58544.546875,58544.546875,58544.546875,290822144
2024-07-04 02:01:00+00:00,57932.60546875,57932.60546875,57932.60546875,57932.60546875,57932.60546875,47058944
2024-07-04 02:03:00+00:00,58144.73046875,58144.73046875,58144.73046875,58144.73046875,58144.73046875,330487808
2024-07-04 02:04:00+00:00,58175.61328125,58175.61328125,58175.61328125,58175.61328125,58175.61328125,97282048
2024-07-04 02:05:00+00:00,58348.91015625,58348.91015625,58348.91015625,58348.91015625,58348.91015625,66852864
2024-07-04 02:06:00+00:00,58487.83203125,58487.83203125,58487.83203125,58487.83203125,58487.83203125,300183552
2024-07-04 02:08:00+00:00,58563.90234375,58563.90234375,58563.90234375,58563.90234375,58563.90234375,303994880
2024-07-04 02:09:00+00:00,58496.0703125,58496.0703125,58496.0703125,58496.0703125,58496.0703125,32325632
2024-07-04 02:12:00+00:00,58594.58984375,58594.58984375,58594.58984375,58594.58984375,58594.58984375,159295488
2024-07-04 02:14:00+00:00,58712.07421875,58712.07421875,58712.07421875,58712.07421875,58712.07421875,68655104
2024-07-04 02:15:00+00:00,58694.10546875,58694.10546875,58694.10546875,58694.10546875,58694.10546875,72099840
2024-07-04 02:16:00+00:00,58733.73046875,58733.73046875,58733.73046875,58733.73046875,58733.73046875,11513856
2024-07-04 02:17:00+00:00,58761.1796875,58761.1796875,58761.1796875,58761.1796875,58761.1796875,128235520
2024-07-04 02:18:00+00:00,58757.6484375,58757.6484375,58757.6484375,58757.6484375,58757.6484375,8167424
2024-07-04 02:19:00+00:00,58753.6875,58753.6875,58753.6875,58753.6875,58753.6875,11843584
2024-07-04 02:20:00+00:00,58705.15234375,58705.15234375,58705.15234375,58705.15234375,58705.15234375,64055296
2024-07-04 02:21:00+00:00,58707.8359375,58707.8359375,58707.8359375,58707.8359375,58707.8359375,7159808
2024-07-04 02:23:00+00:00,58657.57421875,58657.57421875,58657.57421875,58657.57421875,58657.57421875,27092992
2024-07-04 02:24:00+00:00,58695.078125,58695.078125,58695.078125,58695.078125,58695.078125,4134912
2024-07-04 02:26:00+00:00,58884.765625,58884.765625,58884.765625,58884.765625,58884.765625,51707904
2024-07-04 02:27:00+00:00,58887.46484375,58887.46484375,58887.46484375,58887.46484375,58887.46484375,17348608
2024-07-04 02:29:00+00:00,58884.12109375,58884.12109375,58884.12109375,58884.12109375,58884.12109375,112508928
2024-07-04 02:30:00+00:00,58909.375,58909.375,58909.375,58909.375,58909.375,8474624
2024-07-04 02:31:00+00:00,58920.51953125,58920.51953125,58920.51953125,58920.51953125,58920.51953125,5031936
2024-07-04 02:32:00+00:00,58900.57421875,58900.57421875,58900.57421875,58900.57421875,58900.57421875,43939840
2024-07-04 02:33:00+00:00,58833.53515625,58833.53515625,58833.53515625,58833.53515625,58833.53515625,4921344
2024-07-04 02:34:00+00:00,58884.28125,58884.28125,58884.28125,58884.28125,58884.28125,6340608
2024-07-04 02:36:00+00:00,58950.875,58950.875,58950.875,58950.875,58950.875,50513920
2024-07-04 02:37:00+00:00,58903.5234375,58903.5234375,58903.5234375,58903.5234375,58903.5234375,8558592
2024-07-04 02:39:00+00:00,58918.0859375,58918.0859375,58918.0859375,58918.0859375,58918.0859375,49954816
2024-07-04 02:40:00+00:00,58971.953125,58971.953125,58971.953125,58971.953125,58971.953125,6533120
2024-07-04 02:41:00+00:00,58942.34765625,58942.34765625,58942.34765625,58942.34765625,58942.34765625,13686784
2024-07-04 02:42:00+00:00,58933.76953125,58933.76953125,58933.76953125,58933.76953125,58933.76953125,2617344
2024-07-04 02:44:00+00:00,59000.89453125,59000.89453125,59000.89453125,59000.89453125,59000.89453125,6893568
2024-07-04 02:45:00+00:00,59026.453125,59026.453125,59026.453125,59026.453125,59026.453125,2359296
2024-07-04 02:48:00+00:00,58953.27734375,58953.27734375,58953.27734375,58953.27734375,58953.27734375,0
2024-07-04 02:49:00+00:00,58994.8828125,58994.8828125,58994.8828125,58994.8828125,58994.8828125,0
2024-07-04 02:51:00+00:00,59038.94921875,59038.94921875,59038.94921875,59038.94921875,59038.94921875,0
2024-07-04 02:52:00+00:00,58982.82421875,58982.82421875,58982.82421875,58982.82421875,58982.82421875,0
2024-07-04 02:54:00+00:00,59000.53515625,59000.53515625,59000.53515625,59000.53515625,59000.53515625,4657152
2024-07-04 02:56:00+00:00,58999.1171875,58999.1171875,58999.1171875,58999.1171875,58999.1171875,5322752
2024-07-04 02:57:00+00:00,59020.19921875,59020.19921875,59020.19921875,59020.19921875,59020.19921875,4073472
2024-07-04 02:59:00+00:00,58971.1796875,58971.1796875,58971.1796875,58971.1796875,58971.1796875,35465216
2024-07-04 03:00:00+00:00,58952.06640625,58952.06640625,58952.06640625,58952.06640625,58952.06640625,13395968
2024-07-04 03:03:00+00:00,58981.2734375,58981.2734375,58981.2734375,58981.2734375,58981.2734375,0
2024-07-04 03:05:00+00:00,58970.8203125,58970.8203125,58970.8203125,58970.8203125,58970.8203125,0
2024-07-04 03:06:00+00:00,58919.07421875,58919.07421875,58919.07421875,58919.07421875,58919.07421875,14465024
2024-07-04 03:08:00+00:00,58900.82421875,58900.82421875,58900.82421875,58900.82421875,58900.82421875,19077120
2024-07-04 03:09:00+00:00,58945.5859375,58945.5859375,58945.5859375,58945.5859375,58945.5859375,0
2024-07-04 03:11:00+00:00,58943.36328125,58943.36328125,58943.36328125,58943.36328125,58943.36328125,22405120
2024-07-04 03:12:00+00:00,58964.97265625,58964.97265625,58964.97265625,58964.97265625,58964.97265625,4071424
2024-07-04 03:14:00+00:00,58928.6953125,58928.6953125,58928.6953125,58928.6953125,58928.6953125,0
2024-07-04 03:15:00+00:00,58908.5390625,58908.5390625,58908.5390625,58908.5390625,58908.5390625,0
2024-07-04 03:16:00+00:00,58900.59765625,58900.59765625,58900.59765625,58900.59765625,58900.59765625,0
2024-07-04 03:17:00+00:00,58904.98046875,58904.98046875,58904.98046875,58904.98046875,58904.98046875,0
2024-07-04 03:18:00+00:00,58883.80859375,58883.80859375,58883.80859375,58883.80859375,58883.80859375,0
2024-07-04 03:20:00+00:00,58855.84765625,58855.84765625,58855.84765625,58855.84765625,58855.84765625,0
2024-07-04 03:21:00+00:00,58841.1875,58841.1875,58841.1875,58841.1875,58841.1875,0
2024-07-04 03:22:00+00:00,58843.45703125,58843.45703125,58843.45703125,58843.45703125,58843.45703125,0
2024-07-04 03:24:00+00:00,58844.1015625,58844.1015625,58844.1015625,58844.1015625,58844.1015625,0
2024-07-04 03:27:00+00:00,58898.1015625,58898.1015625,58898.1015625,58898.1015625,58898.1015625,0
2024-07-04 03:29:00+00:00,58877.1875,58877.1875,58877.1875,58877.1875,58877.1875,6567936
2024-07-04 03:30:00+00:00,58889.7109375,58889.7109375,58889.7109375,58889.7109375,58889.7109375,0
2024-07-04 03:31:00+00:00,58892.11328125,58892.11328125,58892.11328125,58892.11328125,58892.11328125,0
2024-07-04 03:32:00+00:00,58903.5234375,58903.5234375,58903.5234375,58903.5234375,58903.5234375,0
2024-07-04 03:33:00+00:00,58893.26953125,58893.26953125,58893.26953125,58893.26953125,58893.26953125,0
2024-07-04 03:34:00+00:00,58939.1796875,58939.1796875,58939.1796875,58939.1796875,58939.1796875,0
2024-07-04 03:36:00+00:00,58952.6875,58952.6875,58952.6875,58952.6875,58952.6875,0
2024-07-04 03:37:00+00:00,58988.69140625,58988.69140625,58988.69140625,58988.69140625,58988.69140625,0
2024-07-04 03:39:00+00:00,58996.1484375,58996.1484375,58996.1484375,58996.1484375,58996.1484375,27828224
2024-07-04 03:40:00+00:00,58998.86328125,58998.86328125,58998.86328125,58998.86328125,58998.86328125,952320
2024-07-04 03:42:00+00:00,59000.1015625,59000.1015625,59000.1015625,59000.1015625,59000.1015625,1312768
2024-07-04 03:44:00+00:00,58985.01171875,58985.01171875,58985.01171875,58985.01171875,58985.01171875,4945920
2024-07-04 03:45:00+00:00,58981.6015625,58981.6015625,58981.6015625,58981.6015625,58981.6015625,0
2024-07-04 03:47:00+00:00,58984.94140625,58984.94140625,58984.94140625,58984.94140625,58984.94140625,0
2024-07-04 03:48:00+00:00,58983.265625,58983.265625,58983.265625,58983.265625,58983.265625,14561280
2024-07-04 03:50:00+00:00,59001.89453125,59001.89453125,59001.89453125,59001.89453125,59001.89453125,1185792
2024-07-04 03:51:00+00:00,59008.93359375,59008.93359375,59008.93359375,59008.93359375,59008.93359375,0
2024-07-04 03:52:00+00:00,59013.421875,59013.421875,59013.421875,59013.421875,59013.421875,0
2024-07-04 03:54:00+00:00,59030.25,59030.25,59030.25,59030.25,59030.25,0
2024-07-04 03:55:00+00:00,59033.953125,59033.953125,59033.953125,59033.953125,59033.953125,3221504
2024-07-04 03:56:00+00:00,59044.2265625,59044.2265625,59044.2265625,59044.2265625,59044.2265625,10203136
2024-07-04 03:57:00+00:00,59071.8671875,59071.8671875,59071.8671875,59071.8671875,59071.8671875,700416
2024-07-04 03:58:00+00:00,59092.90625,59092.90625,59092.90625,59092.90625,59092.90625,1800192
2024-07-04 04:00:00+00:00,59067.04296875,59067.04296875,59067.04296875,59067.04296875,59067.04296875,9766912
2024-07-04 04:03:00+00:00,59067.78515625,59067.78515625,59067.78515625,59067.78515625,59067.78515625,0
